0	0.35	0.6077041854201696
0.001	0.35	0.1284440181312166
0.002	0.35	0.12625055169043944
0.003	0.35	0.12775916841597168
0.004	0.35	0.13159091168779308
0.005	0.35	0.13165911260214158
0.006	0.35	0.12569349488168788
0.007	0.35	0.12244592232307985
0.008	0.35	0.12690863838756294
0.009000000000000001	0.35	0.12782099437015604
0.01	0.35	0.12766542405470258
0.011	0.35	0.12622414601993118
0.012	0.35	0.1303701584197057
0.013000000000000001	0.35	0.1260941658485243
0.014	0.35	0.12467850329337486
0.015	0.35	0.12670325316084635
0.016	0.35	0.1290958194086654
0.017	0.35	0.1281151402287237
0.018000000000000002	0.35	0.12573874141135416
0.019	0.35	0.12611785703561598
0.02	0.35	0.12778146701790016
0.021	0.35	0.12863186717087638
0.022	0.35	0.12446984094351773
0.023	0.35	0.1264678643501873
0.024	0.35	0.13138735421308365
0.025	0.35	0.1296267575592562
0.026000000000000002	0.35	0.12718485898729753
0.027	0.35	0.12815499671509373
0.028	0.35	0.12339642423383985
0.029	0.35	0.13019177598811232
0.03	0.35	0.13361937098904975
0.031	0.35	0.13107553084033974
0.032	0.35	0.12407566779904218
0.033	0.35	0.12707150589035052
0.034	0.35	0.12793512823701475
0.035	0.35	0.11869176039560968
0.036000000000000004	0.35	0.12742814682710918
0.037	0.35	0.12605361719340688
0.038	0.35	0.1256042481198565
0.039	0.35	0.12882563674062947
0.04	0.35	0.12670162576345362
0.041	0.35	0.12361895965391115
0.042	0.35	0.12456346564176062
0.043000000000000003	0.35	0.1347372822549601
0.044	0.35	0.12586519457304884
0.045	0.35	0.1276527884239752
0.046	0.35	0.12784669715921698
0.047	0.35	0.12310347507151956
0.048	0.35	0.1356512004049486
0.049	0.35	0.12528415989440128
0.05	0.35	0.12767734420140933
0.051000000000000004	0.35	0.12934790845282992
0.052000000000000005	0.35	0.1288770932039931
0.053	0.35	0.12259211697361941
0.054	0.35	0.13006069983812596
0.055	0.35	0.12393672819385186
0.056	0.35	0.12958019562822023
0.057	0.35	0.12640816270496957
0.058	0.35	0.13175667116824838
0.059000000000000004	0.35	0.12781168017158584
0.06	0.35	0.12944773156370415
0.061	0.35	0.1274756962412166
0.062	0.35	0.12705332214287124
0.063	0.35	0.12744035610110932
0.064	0.35	0.12516006102036573
0.065	0.35	0.1304193718915818
0.066	0.35	0.13344920547411362
0.067	0.35	0.13248625489921373
0.068	0.35	0.13302456106170016
0.069	0.35	0.12144888239425425
0.07	0.35	0.1290503128000127
0.07100000000000001	0.35	0.12848432384106423
0.07200000000000001	0.35	0.12654295087358233
0.073	0.35	0.1225290932148968
0.074	0.35	0.12630539352829023
0.075	0.35	0.12656847873451424
0.076	0.35	0.12826647316421602
0.077	0.35	0.1325168091060289
0.078	0.35	0.13172941365757607
0.079	0.35	0.1231949470484164
0.08	0.35	0.1272336020923087
0.081	0.35	0.12779184891708378
0.082	0.35	0.1264958282175311
0.083	0.35	0.1253654698906816
0.084	0.35	0.12770869657444134
0.085	0.35	0.12955854473838924
0.08600000000000001	0.35	0.13125326122823316
0.08700000000000001	0.35	0.12638713077026595
0.088	0.35	0.12496263616465227
0.089	0.35	0.12805106659171833
0.09	0.35	0.1288634923427385
0.091	0.35	0.1302664549502042
0.092	0.35	0.1315908852697621
0.093	0.35	0.1244665289838424
0.094	0.35	0.12634958627358575
0.095	0.35	0.1265553908592554
0.096	0.35	0.12526668997265225
0.097	0.35	0.1299206276974312
0.098	0.35	0.12970051768622032
0.099	0.35	0.12735033993806563
0	0.4065	0.6233779247194492
0.001	0.4065	0.11440592957155896
0.002	0.4065	0.12209669711482146
0.003	0.4065	0.118599132491328
0.004	0.4065	0.12164712078493164
0.005	0.4065	0.12037457306109207
0.006	0.4065	0.13090871958134162
0.007	0.4065	0.12162411304109143
0.008	0.4065	0.12471677833117112
0.009000000000000001	0.4065	0.11967779578044495
0.01	0.4065	0.12244145824389258
0.011	0.4065	0.12377850534933374
0.012	0.4065	0.1269825550348141
0.013000000000000001	0.4065	0.1209640277810958
0.014	0.4065	0.12740845569070142
0.015	0.4065	0.1256854116922324
0.016	0.4065	0.12196356916534945
0.017	0.4065	0.12079940990597092
0.018000000000000002	0.4065	0.11449035111506635
0.019	0.4065	0.12584246296785875
0.02	0.4065	0.12087095717673499
0.021	0.4065	0.12472028425118371
0.022	0.4065	0.12745547229689502
0.023	0.4065	0.11923597337731522
0.024	0.4065	0.12030888848208775
0.025	0.4065	0.12531721142660954
0.026000000000000002	0.4065	0.1270444184415094
0.027	0.4065	0.12436427025319809
0.028	0.4065	0.11885279886537078
0.029	0.4065	0.11736913388308808
0.03	0.4065	0.12121978146088053
0.031	0.4065	0.12442082444021565
0.032	0.4065	0.1195477082721726
0.033	0.4065	0.12198092051369543
0.034	0.4065	0.12116897530498104
0.035	0.4065	0.12228637196219608
0.036000000000000004	0.4065	0.1218986589212635
0.037	0.4065	0.12171973023365847
0.038	0.4065	0.12388160067920755
0.039	0.4065	0.12426401656783669
0.04	0.4065	0.1250289964166272
0.041	0.4065	0.12206978786113827
0.042	0.4065	0.11922258722243013
0.043000000000000003	0.4065	0.12089549955775299
0.044	0.4065	0.12718835229977735
0.045	0.4065	0.1236451693551684
0.046	0.4065	0.12166557834854022
0.047	0.4065	0.1126897602385371
0.048	0.4065	0.1240037181651788
0.049	0.4065	0.12003894576431604
0.05	0.4065	0.12235982201594545
0.051000000000000004	0.4065	0.12116076730105914
0.052000000000000005	0.4065	0.11867208225722804
0.053	0.4065	0.1266956879225513
0.054	0.4065	0.12186044859631984
0.055	0.4065	0.11912516079412992
0.056	0.4065	0.1263418917918717
0.057	0.4065	0.12220946729384062
0.058	0.4065	0.1174298630282411
0.059000000000000004	0.4065	0.12023459263152791
0.06	0.4065	0.12550263272513726
0.061	0.4065	0.12440448704102555
0.062	0.4065	0.12230347186526089
0.063	0.4065	0.12554441752840556
0.064	0.4065	0.12832467465828054
0.065	0.4065	0.12134985794779465
0.066	0.4065	0.12399845963882485
0.067	0.4065	0.12155648127601418
0.068	0.4065	0.11552600599655463
0.069	0.4065	0.1151767812380047
0.07	0.4065	0.12590734886767344
0.07100000000000001	0.4065	0.1269896856336678
0.07200000000000001	0.4065	0.12312606922888675
0.073	0.4065	0.12473954974120059
0.074	0.4065	0.12198725869075021
0.075	0.4065	0.12304007135277444
0.076	0.4065	0.12139253576405881
0.077	0.4065	0.11935522479534302
0.078	0.4065	0.12293512511480349
0.079	0.4065	0.12131821586728773
0.08	0.4065	0.1256919037811356
0.081	0.4065	0.12011929010649426
0.082	0.4065	0.11800776575384654
0.083	0.4065	0.12328524257763085
0.084	0.4065	0.12001408580536616
0.085	0.4065	0.1306255042580467
0.08600000000000001	0.4065	0.12613621032928182
0.08700000000000001	0.4065	0.12431096769456983
0.088	0.4065	0.12332058129455957
0.089	0.4065	0.12155038911729296
0.09	0.4065	0.12124988975245272
0.091	0.4065	0.11815219766516218
0.092	0.4065	0.12669678339798301
0.093	0.4065	0.13078196696913888
0.094	0.4065	0.12352355741305938
0.095	0.4065	0.12779771830891265
0.096	0.4065	0.12839083451795164
0.097	0.4065	0.12958631777183577
0.098	0.4065	0.12121244248012102
0.099	0.4065	0.12684376758699345
0	0.46299999999999997	0.6345546188575751
0.001	0.46299999999999997	0.12187273074228423
0.002	0.46299999999999997	0.10920454907504708
0.003	0.46299999999999997	0.10841771762159734
0.004	0.46299999999999997	0.11850486225946623
0.005	0.46299999999999997	0.11203617948489913
0.006	0.46299999999999997	0.11587555786865604
0.007	0.46299999999999997	0.11055005639837796
0.008	0.46299999999999997	0.11528179024673564
0.009000000000000001	0.46299999999999997	0.11824728281597821
0.01	0.46299999999999997	0.11382442684559321
0.011	0.46299999999999997	0.11585062430769985
0.012	0.46299999999999997	0.11664739640288671
0.013000000000000001	0.46299999999999997	0.11177018166429574
0.014	0.46299999999999997	0.11518335757835228
0.015	0.46299999999999997	0.11699555214210172
0.016	0.46299999999999997	0.11395450798036288
0.017	0.46299999999999997	0.11324314130737319
0.018000000000000002	0.46299999999999997	0.11049107745849376
0.019	0.46299999999999997	0.11016057883827644
0.02	0.46299999999999997	0.11380551336521982
0.021	0.46299999999999997	0.1151939389147785
0.022	0.46299999999999997	0.11559200045865149
0.023	0.46299999999999997	0.1105132696722285
0.024	0.46299999999999997	0.11812931594382628
0.025	0.46299999999999997	0.11709299448126506
0.026000000000000002	0.46299999999999997	0.11024180162457685
0.027	0.46299999999999997	0.0011762279407524158
0.028	0.46299999999999997	0.11421427124756016
0.029	0.46299999999999997	0.11182077054981128
0.03	0.46299999999999997	0.11380911851640217
0.031	0.46299999999999997	0.11509476162036172
0.032	0.46299999999999997	0.11077254981528938
0.033	0.46299999999999997	0.11054433771909994
0.034	0.46299999999999997	0.10934962213119882
0.035	0.46299999999999997	0.11531303439983916
0.036000000000000004	0.46299999999999997	0.10911273367384808
0.037	0.46299999999999997	0.0999361026422353
0.038	0.46299999999999997	0.11505611912933338
0.039	0.46299999999999997	0.11060772675347252
0.04	0.46299999999999997	0.11200750568941277
0.041	0.46299999999999997	0.11304575345733159
0.042	0.46299999999999997	0.11150943297987953
0.043000000000000003	0.46299999999999997	0.11185102789610515
0.044	0.46299999999999997	0.11589393229548847
0.045	0.46299999999999997	0.11043060819182594
0.046	0.46299999999999997	0.11586227837284535
0.047	0.46299999999999997	0.11644267117459123
0.048	0.46299999999999997	0.1123367832310604
0.049	0.46299999999999997	0.11806621647986336
0.05	0.46299999999999997	0.11392642425208578
0.051000000000000004	0.46299999999999997	0.11365725571812758
0.052000000000000005	0.46299999999999997	0.11219363646369067
0.053	0.46299999999999997	0.10875331118025318
0.054	0.46299999999999997	0.11338021734357757
0.055	0.46299999999999997	0.1104050655359371
0.056	0.46299999999999997	0.11708125731246492
0.057	0.46299999999999997	0.11020977455890392
0.058	0.46299999999999997	0.1153296520385281
0.059000000000000004	0.46299999999999997	0.12059238722960432
0.06	0.46299999999999997	0.11978003126471229
0.061	0.46299999999999997	0.11522657732173287
0.062	0.46299999999999997	0.11467406458282134
0.063	0.46299999999999997	0.11764551034074064
0.064	0.46299999999999997	0.11378453438004893
0.065	0.46299999999999997	0.12110316139327172
0.066	0.46299999999999997	0.11771841237010265
0.067	0.46299999999999997	0.11801571346921653
0.068	0.46299999999999997	0.10708237462835715
0.069	0.46299999999999997	0.11623629696728156
0.07	0.46299999999999997	0.11574312370237552
0.07100000000000001	0.46299999999999997	0.11526998546289943
0.07200000000000001	0.46299999999999997	0.11593306708729743
0.073	0.46299999999999997	0.1137832116534296
0.074	0.46299999999999997	0.1079764898617359
0.075	0.46299999999999997	0.11382385504999061
0.076	0.46299999999999997	0.11619452617187599
0.077	0.46299999999999997	0.11256817179317405
0.078	0.46299999999999997	0.11482828253581052
0.079	0.46299999999999997	0.11538161111686293
0.08	0.46299999999999997	0.11358929992153219
0.081	0.46299999999999997	0.11224021217379856
0.082	0.46299999999999997	0.11294596980867064
0.083	0.46299999999999997	0.11205561234588624
0.084	0.46299999999999997	0.11791044405076836
0.085	0.46299999999999997	0.1118162325602694
0.08600000000000001	0.46299999999999997	0.11254817181713891
0.08700000000000001	0.46299999999999997	0.11541283228687498
0.088	0.46299999999999997	0.11367221322364872
0.089	0.46299999999999997	0.11511533549598457
0.09	0.46299999999999997	0.11605957541016061
0.091	0.46299999999999997	0.11679139155056228
0.092	0.46299999999999997	0.11497160165709219
0.093	0.46299999999999997	0.11370641894399253
0.094	0.46299999999999997	0.11231077535732886
0.095	0.46299999999999997	0.1081332181481675
0.096	0.46299999999999997	0.11069238060466931
0.097	0.46299999999999997	0.11819489868773901
0.098	0.46299999999999997	0.11337250623553723
0.099	0.46299999999999997	0.1118109909814745
0	0.5195	0.6420823797331581
0.001	0.5195	0.10608468725625003
0.002	0.5195	0.11121333645903206
0.003	0.5195	0.10262585013395051
0.004	0.5195	0.10627514936100961
0.005	0.5195	0.10542474166378071
0.006	0.5195	0.11197048953495356
0.007	0.5195	0.09950875625018127
0.008	0.5195	0.10385651481022748
0.009000000000000001	0.5195	0.1052687089503243
0.01	0.5195	0.10742375510725599
0.011	0.5195	0.10268380696987413
0.012	0.5195	0.10303810209473538
0.013000000000000001	0.5195	0.1035349894534505
0.014	0.5195	0.10484201645521447
0.015	0.5195	0.10579606288494289
0.016	0.5195	0.10488471231565234
0.017	0.5195	0.10757364691308945
0.018000000000000002	0.5195	0.10165690390292804
0.019	0.5195	0.10785041482783811
0.02	0.5195	0.10726999591491357
0.021	0.5195	0.10691288004650697
0.022	0.5195	0.10363408612675835
0.023	0.5195	0.1061156960316864
0.024	0.5195	0.10619279973471833
0.025	0.5195	0.10797356757163806
0.026000000000000002	0.5195	0.10285252961965809
0.027	0.5195	0.10628159606276565
0.028	0.5195	0.10581239513315024
0.029	0.5195	0.10674659744362626
0.03	0.5195	0.10282271847462429
0.031	0.5195	0.11128421832135697
0.032	0.5195	0.10557527597935211
0.033	0.5195	0.1065304596236317
0.034	0.5195	0.10530143936892837
0.035	0.5195	0.10839316044875842
0.036000000000000004	0.5195	0.10401581218893267
0.037	0.5195	0.10471834829010883
0.038	0.5195	0.10684558324631384
0.039	0.5195	0.10832552294973609
0.04	0.5195	0.10500866192582985
0.041	0.5195	0.10280672042774323
0.042	0.5195	0.10899753454770741
0.043000000000000003	0.5195	0.10534392402040836
0.044	0.5195	0.1088568243544478
0.045	0.5195	0.10676032041041829
0.046	0.5195	0.10982024357229865
0.047	0.5195	0.10480964693097608
0.048	0.5195	0.10718148156784321
0.049	0.5195	0.10554001651133742
0.05	0.5195	0.10405317003272482
0.051000000000000004	0.5195	0.1062429340664203
0.052000000000000005	0.5195	0.10669969701856832
0.053	0.5195	0.10448818486766208
